Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensorflow,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep learning,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,c\++,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine learning,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,computer vision,api,jira,unix,docker,keras,qlik,gcp,scrum,airflow,.net,d3.js
MCF-2020-0070151,Permanent,Technology Consultant,SIMPLIFYNEXT PTE. LTD.,Posted 24 Mar 2020,3,Professional,Consulting Information Technology,bachelor s degree with 3-5 years experience at a consulting or a technology organization excellent communications and inter-personal skills and passion to deliver quality work at least 1 year of experience in delivering rpa projects and certified on uipath or automation anywhere platforms knowledge of one or more of following solutions would be preferred but not mandatory - abbyy flexicapture google ai and machine learning amazon rekognition etc. experience in developing solutions based on one or more technologies,4000.0,7000.0,5500.0,Med,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0069107,Permanent,A1 Support Engineer,DATAROBOT SINGAPORE PTE. LTD.,Posted 23 Mar 2020,3,Professional,Information Technology,respond to support request from customers about the datarobot platform triage problems related to the datarobot platform and the customer enterprise work with datarobot subject matter experts data scientists and engineers to resolve customer issues assist support management to develop support models that enable fanatical support design support strategies and services to enable customers to gain optimal value from the platform learn datarobot platform and keep learning and creating new products features and techniques document customer problems and resolutions develop a career in data science   experience with enterprise saas products or aws experience with support processes and procedures data analyst and data operations experience working with bi tools. experience with sql r or python experience working with linux strong verbal and written communication skills 3+ years in an analytical or technical support role is ideal but if you just graduated and have a passion to learn we are interested bachelor s degree in a relevant field (computer science statistics math) or equivalent experience   a degree in statistics math computer science or data science experience with jupyter or anaconda experience with data science data analyst data operations or any experience working with big data.   respond to support request from customers about the datarobot platform triage problems related to the datarobot platform and the customer enterprise work with datarobot subject matter experts data scientists and engineers to resolve customer issues assist support management to develop support models that enable fanatical support design support strategies and services to enable customers to gain optimal value from the platform learn datarobot platform and keep learning and creating new products features and techniques document customer problems and resolutions develop a career in data science,5000.0,12500.0,8750.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0069725,Contract,Event Project Manager,SCIENTE INTERNATIONAL PTE. LTD.,Posted 23 Mar 2020,4,Manager,Banking  Finance,degree in business marketing communications or relevant field of study 4+ years in event planning/marketing and logistics (design to execution) from small to large scale events ability to drive success in event management and project management ability to travel and work independently and autonomously aws cloud basic knowledge.   understand latest trend on artificial intelligence and machine learning.   end to end event planing and execution fromdeveloping agenda to event management specifics such as venue selection catering event promotion staffing registration budgeting onsite event management and post event follow up align & calibrateevents based onsuccess factors and events goals withvarious type of events campaigns or roadshows work closely with internal and external stakeholders including internal cloud communications teamfor the project developand executegamified approach to new and existing game players regionally report & trackproject and players progress advocate relevant and continuous learnings for both new and existing players to keep up with the game.,6500.0,8500.0,7500.0,High,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0069692,Permanent,Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,Posted 23 Mar 2020,1,Professional,Sciences  Laboratory  R&D,artificial intelligence computational biology database media programming languages & software engineering security systems and networking   a phd degree in a relevant area good publication record and experience in research.,5500.0,8250.0,6875.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0069198,Permanent,Principal (Data / AI / Analytic),INFOSYS CONSULTING PTE. LTD.,Posted 23 Mar 2020,10,Middle Management,Consulting,demonstrated experience in digital/data/ai and analytics adoption strategies ai/data scientist/data insights: to elevate the design of analytics and business related strategies and capabilities including artificial intelligence(ai) machine learning data science and business intelligence. ability to prepare data sets for insights ascertain meaningful insights from the data sets and create message visualization using data analytics tools like sas sql adobe tableau qlikview or msbi in-depth passion of analytics across the ecosystem including (but not limited to) strategy technology process and business and technology transformations experience in advisory and project space including consulting contracting internal advisory function in data strategy and execution space with financial services and/or telcos ability to augment clients analytics information and/or data strategy and help its execution to improve their products or services offering and increased value for the client s business ability to piece together disparate sets of data/information and find ways to collect aggregate store and present meaningful information data strategist/strategy data transformation - expertise in design and implementation of ai/analytics/data management strategies including aspects of data governance architecture data security. experience in being part of or running project/program delivery and budget management through establishing project controls so that risks issues and roadblocks are appropriately addressed and/or mitigated experience in consulting will be an additional plus. understanding of standard data modelling tools and assets. conceptualise and design technical architecture data architecture solution design assess and analyse complex bi/epm contexts and develop to-be architecture and business case own design and deliver business outcomes with technology solutions within large organisations understanding of data modelling in the context of big data and real-time data   masters basic project management skills. manages scope timeline resources deliverables and value to client and infosys. reports status tracks and resolves issues manages risks. functional experts across these domains- iot ai blockchain ar/vr cloud machine learning data management data architecture. leads client delivery teams establishes focus area and concentrates deployment and delivery in that area begins to contribute thought leadership and ip in focus area develops focus area or specialization. builds personal brand   bachelors degree in economics engineering strategy statistics or similar required advanced degree (masters mba phd etc.) preferred relevant management consulting experience e.g. growth strategy development business case creation customer experience strategy and journey design segmentation and advanced analytics model creation operating model and process design cost and operations optimization it and cloud strategy etc. tertiary qualifications in relevant subject such as business computer science digital marketing etc.   analytical skills: ability to articulate complex analytical requirements and findings in common non-technical terms. collaborative and social: must be able to communicate well with a wide variety of people. exceptional communication skills. strong problem solving skills:see the world from unique viewpoints and provide lightbulb moments with clients. relationship management-build and manage relationship with clients and internal stakeholders,10000.0,14000.0,12000.0,High,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0069190,Permanent,Senior Principal (Data / AI / Analytics),INFOSYS CONSULTING PTE. LTD.,Posted 23 Mar 2020,10,Middle Management,Consulting,demonstrated experience in digital/data/ai and analytics adoption strategies ai/data scientist/data insights: to elevate the design of analytics and business related strategies and capabilities including artificial intelligence(ai) machine learning data science and business intelligence. ability to prepare data sets for insights ascertain meaningful insights from the data sets and create message visualization using data analytics tools like sas sql adobe tableau qlikview or msbi in-depth passion of analytics across the ecosystem including (but not limited to) strategy technology process and business and technology transformations experience in advisory and project space including consulting contracting internal advisory function in data strategy and execution space with financial services and/or telcos ability to augment clients analytics information and/or data strategy and help its execution to improve their products or services offering and increased value for the client s business ability to piece together disparate sets of data/information and find ways to collect aggregate store and present meaningful information data strategist/strategy data transformation - expertise in design and implementation of ai/analytics/data management strategies including aspects of data governance architecture data security. experience in being part of or running project/program delivery and budget management through establishing project controls so that risks issues and roadblocks are appropriately addressed and/or mitigated experience in consulting will be an additional plus. understanding of standard data modelling tools and assets. conceptualise and design technical architecture data architecture solution design assess and analyse complex bi/epm contexts and develop to-be architecture and business case own design and deliver business outcomes with technology solutions within large organisations understanding of data modelling in the context of big data and real-time data   lead key client stakeholder relationships managing overall delivery these domains- iot ai blockchain ar/vr cloud machine learning data management data architecture. represents infosys to client  leads teams interactions with client manages complex client delivery programs establishes clear platform and builds out knowledge ip and team to deliver platform offerings coaches project team members and counselees on both soft and hard skills. adjusts style and approach to get the most out of each individual opens conversations with new and existing clients that lead to revenue generating opportunities. presents effectively in orals and sales meetings can sell self and others masters advanced presentation skills. delivers complex presentations and leads senior management discussions. delivers effective sales pitches    bachelors degree in economics engineering strategy statistics or similar required advanced degree (masters mba phd etc.) preferred relevant management consulting experience e.g. growth strategy development business case creation customer experience strategy and journey design segmentation and advanced analytics model creation operating model and process design cost and operations optimization it and cloud strategy etc. tertiary qualifications in relevant subject such as business computer science digital marketing etc.   analytical skills: ability to articulate complex analytical requirements and findings in common non-technical terms. collaborative and social: must be able to communicate well with a wide variety of people. exceptional communication skills. strong problem solving skills:see the world from unique viewpoints and provide lightbulb moments with clients. relationship management-build and manage relationship with clients and internal stakeholders,13000.0,18000.0,15500.0,High,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0068885,Contract Permanent,Software Architect (Special Projects) AI3 A*STAR,A*STAR RESEARCH ENTITIES,Posted 22 Mar 2020,15,Manager,Engineering Sciences  Laboratory  R&D,key person to drive the software capabilities required and developing the intermediate and final milestones for delivery manage the software development leads as well as to ensure good quality of software codes with low defects. provide the technical solutioning to piece together certain software capabilities into a potentially huge capability develop the software design document as well as its necessary sub-components for the software teams to achieve increased technology readiness level develop the necessary data-flows between the sub components for the software teams to achieve   15+ years of experience with bachelor degree in electrical/electronics/computer engineering. technical skills in data management/artificial intelligence preferred project management skills multi-stakeholder management skills people-skills to drive collaboration across government strong programming skills or other quantitative skills (e.g. statistical analysis) ability to both work independently and in small teams,7900.0,13800.0,10850.0,High,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0068574,Contract,Research Engineer / Scientist Computational Linguistics (1-yr contract) SOL,STAFFONDEMAND PTE. LTD.,Posted 20 Mar 2020,2,Manager,Engineering,reading academic papers standards publications and related material such as blog posts and presentations coming up to speed in fields which may be new to you such as computational linguistics mathematical logic programming language design formal verification and model-based architecture reading (and updating/commenting relevant) existing software documentation creating presentations video recordings walkthroughs etc. to document and explain research work done writing (and presenting if so decided by the pi) academic papers and materials for publication and documenting in a sufficiently-detailed manner so as to share what you ve learned.   learning how to use third party tools including editors ides databases business process modeling software programming languages and libraries evaluating competing software systems for suitability building infrastructure to enable application development managing yourself and managing fellow team members engaging in product project and program management as needed reading books and consuming such other media forms about software development writing documentation such as user/developer-facing manuals tutorials delivering community support to users and customers preparing presentations to represent the project before external audiences and writing actual user-facing applications throughout the  full stack,4000.0,7000.0,5500.0,Med,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0068569,Contract,Research Engineer / Scientist Symbolic AI (1-year contract) SOL,STAFFONDEMAND PTE. LTD.,Posted 20 Mar 2020,2,Manager,Engineering,reading academic papers standards publications and related material such as blog posts and presentations coming up to speed in fields which may be new to you such as computational linguistics mathematical logic programming language design formal verification and model-based architecture reading (and updating/commenting relevant) existing software documentation creating presentations video recordings walkthroughs etc. to document and explain research work done writing (and presenting if so decided by the pi) academic papers and materials for publication and documenting in a sufficiently-detailed manner so as to share what you ve learned.   learning how to use third party tools including editors ides databases business process modeling software programming languages and libraries evaluating competing software systems for suitability building infrastructure to enable application development managing yourself and managing fellow team members engaging in product project and program management as needed reading books and consuming such other media forms about software development writing documentation such as user/developer-facing manuals tutorials delivering community support to users and customers preparing presentations to represent the project before external audiences and writing actual user-facing applications throughout the  full stack,4000.0,7000.0,5500.0,Med,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0066762,Contract,Research Engineer (contract ending 31 March 2021) School of Information Systems,STAFFONDEMAND PTE. LTD.,Posted 19 Mar 2020,1,Manager,Engineering,design development and integration of natural language and text processing software modules. design development and integration of computational models for knowledge representation association and reasoning. design development and integration of graphical user interface and application prototype for demonstration. documentation preparation of technical publications and reports.   minimum bachelor /master degree in computer science information systems or closely related disciplines from an institution of higher learning. minimum 1 year of relevant research experience in artificial intelligence and data analytics areas through undergraduate or postgraduate study. good analytical technical and problem solving skills. knowledge/proficiency in programming languages in particular c/c++ java and python. competency in application prototype design and development. good writing communication and interpersonal skills. applicants with research publications in artificial intelligence and data analytics areas will be advantageous.,3500.0,4400.0,3950.0,Low,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0067691,Contract Permanent,Scientist (Cyber Physical Production System - WP 1) SIMTech,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Non-executive,Sciences  Laboratory  R&D,investigation identification and development of new concepts and models for cyber-physical system (cps) in specific relations to industrial and manufacturing environments researching and developing new decision support concepts/algorithms with predictive and/or cognitive capabilities in response to live sensed information testing developed algorithms in a live production environment and eventually transferring robust algorithms to the manufacturing industry understanding the unique characteristics of manufacturing data (shop floor enterprise & supply chain) and providing innovative methods for the aggregation and visualisation of data to provide contextual visibility other additional responsibilities as assigned from time to time   phd or eng. doc in computer science engineering or related field with research focus in one or more of the following: modelling simulation optimization operations research modelling simulation optimization operations research candidates must be able to conduct independent research and translate designed algorithms into implementations for test-bedding prior knowledge or working experiences in the area of artificial intelligence software engineering will be an added advantage,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0066494,Permanent,DevOps Engineer,PAGE PERSONNEL RECRUITMENT PTE. LTD.,Posted 18 Mar 2020,2,Professional,Information Technology,trusted name in computing  artifical intelligence devops and cloud computing    write clean infrastructure code with maintainability in mind using architecture techniques deploy and maintain applications in aws azure and other deployment environments as needed interface with customers on a technical level and involve in infrastructure project deployments and ai development for client design and build automated solutions for the deployment monitoring dashboard and maintenance of cloud-based infrastructures troubleshooting infrastructure problems and keep levels of availability across the platform   degree qualified with a minimum 2 years of working experience in a devops environment experience deploying and managing systems in a cloud computing environment such as aws experience with system automation using tools such ansible python terraform container orchestration implementation such as docker kubernetes required to liaise with mandarin speaking counterparts daily and translate systems written in mandarin,5000.0,7000.0,6000.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
MCF-2020-0065955,Permanent,DATA SCIENTIST,EASYMILE PTE. LTD.,Posted 18 Mar 2020,3,Professional,Engineering Information Technology Sciences  Laboratory  R&D,explore design document implement deep learning based networks for our autonomous vehicle scene understanding based algorithms (object detection tracking traffic lights and signs) navigation explore analyze and curate specific datasets. coordinate / liaise with other teams for implementation of the whole pipeline involving deep learning implement and maintain unit tests and integration tests with maximum automation (optional) test feature(s) on the field in the vehicle collaborate with cross functional agile teams of software engineers data scientists and others.   degree or equivalent / higher or equivalent experience in computer science electrical engineering machine learning artificial intelligence applied math or a related field. proven experience in python and any of the following frameworks: tensorflow (estimator dataset) keras pytorch or theano experience in designing prototyping implementing deep learning architectures for the purpose of scene understanding: data mining network design optimization techniques experience in data modeling / manipulation. some experience in opencv for computer vision demonstrable programming aptitude. very good oral and written english.   some experience in c++ practical experience using opencv computer vision algorithms previous experience with deep learning applied to autonomous navigation previous experience with fusioning lidar radar and visual data for deep learning   30 minutes call with interviewer 1 hour meeting with the singapour team and manager 1 case-study with the team in our office 1 hours meeting via hangout with the recruitment manager (based in toulouse-france)   contract type: full-time start date: 15 march 2020 location: singapour singapore (068622) education level: master s degree experience:   2 years,7500.0,12500.0,10000.0,High,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
